Date,date_unix,categories,USD_BTC_EX_High,Transactions_Volume,Transaction_Volume_USD,Number_of_Transactions,Number_of_Transaction_Per_Block,Median_Transaction_Confirmation_Time,LTC_BTC_EX_High,LTC_BTC_EX_Low,LTC_BTC_EX_Average,LTC_BTC_EX_Volume,LTC_BTC_EX_Volume_Currency,USD_BTC_EX_Low,USD_BTC_EX_Volume_BTC,USD_BTC_EX_Volume_Currency,USD_BTC_EX_Weighted_Price,EUR_BTC_EX_High,EUR_BTC_EX_Low,EUR_BTC_EX_Volume_BTC,EUR_BTC_EX_Volume_Currency,EUR_BTC_EX_Weighted_Price
11/6/2014,1415232000,Year_2014,348.494,147891,51460059,90341,619,8.55,0.011,0.0104,0.0107,1170.42777,108862.7368,332.1,7066.41836,2406711.359,340.5843295,279,262.001,58.90488431,15732.3449,267.0804821
11/5/2014,1415145600,Year_2014,339,228125,78016547,89249,536,7.2,0.0106,0.01049,0.010545,498.66276,47208.08785,324.55,7105.538362,2367775.469,333.2295666,271.029,257.763,64.44798448,16987.18693,263.5798011
11/4/2014,1415059200,Year_2014,329.4,146020,47999638,90386,519,6.566666667,0.01058,0.01041,0.010495,744.31423,70776.84841,318,5941.909166,1923353.848,323.6929065,260.368,255,65.77587209,16924.57665,257.3067617
11/3/2014,1414972800,Year_2014,336.695,126165,41105832,84522,486,6.816666667,0.01057,0.01037,0.01047,672.03986,64140.20898,320.2,5719.387506,1865782.667,326.2207125,269.893,255.001,56.08818625,14559.23897,259.5776391
11/2/2014,1414886400,Year_2014,330,93693,30582252,75827,621,7.116666667,0.01048,0.01004,0.01026,906.089,88111.92947,319.1,3664.994228,1187126.141,323.9094162,261.5,256.11,19.69679081,5092.818226,258.560812
11/1/2014,1414800000,Year_2014,337.698,112295,36764265,74548,623,6.583333333,0.0103,0.01008,0.01019,525.40183,51564.61323,319.011,5302.974775,1726447.924,325.5621603,268.812,256.015,27.89526138,7266.727904,260.5004414
10/31/2014,1414713600,Year_2014,345.2,140401,47869731,88062,557,5.95,0.01033,0.0101,0.010215,699.16806,68625.20864,332,4025.663588,1361614.991,338.2336754,275,263.38,56.74551203,15261.34069,268.9435718
10/30/2014,1414627200,Year_2014,352.333,138348,46623283,93338,551,6.633333333,0.0104,0.01017,0.010285,502.06251,48792.15336,327.526,8529.400185,2893840.244,339.2782824,277,259.8,87.17886864,23275.00189,266.9798571
10/29/2014,1414540800,Year_2014,351,141379,48567875,90268,545,7.816666667,0.0106,0.01024,0.01042,451.22697,43515.04294,328.71,6280.708928,2136643.154,340.1913985,278.887,260.03,132.9072836,35520.94177,267.2610621
10/28/2014,1414454400,Year_2014,356.5,116684,41415805,88600,462,7.216666667,0.01065,0.0104,0.010525,678.39091,64523.14584,346.702,3845.332142,1351469.298,351.4571038,283.784,276.111,38.0353517,10653.14293,280.0853011
10/27/2014,1414368000,Year_2014,355,118423,42217623,80135,465,7.233333333,0.0107,0.0102,0.01045,1327.10384,127363.5305,342.1,5367.800076,1875029.878,349.310677,287.373,265,564.5749283,152138.3695,269.4741865
10/26/2014,1414281600,Year_2014,359.931,91191,32411926,70537,468,8.716666667,0.01042,0.01001,0.010215,820.80845,79912.8326,343.81,3281.768215,1155259.134,352.0233783,289.827,282.073,19.96270155,5719.325094,286.500556
10/25/2014,1414195200,Year_2014,355.701,125611,43824569,73440,539,7.783333333,0.01059,0.00965,0.01012,2334.86988,230633.2509,337.51,6815.614975,2356560.092,345.7589815,292.681,277.285,80.86166511,23061.99267,285.2030395
10/24/2014,1414108800,Year_2014,360,160355,57480880,81643,626,6.75,0.0104,0.00989,0.010145,1377.27487,135919.0418,348.6,4914.058298,1746457.122,355.4001633,300,282.424,213.6253685,62281.69183,291.5463283
10/23/2014,1414022400,Year_2014,378.978,138339,50354184,79173,590,7.583333333,0.01057,0.01021,0.01039,491.5277,47198.27814,351,7572.12703,2740441.431,361.9117086,305.24,290.679,252.4852963,75029.90076,297.1654265
10/22/2014,1413936000,Year_2014,383,191858,73884654,79546,537,6.75,0.01065,0.0103,0.010475,1027.64171,98493.43173,374.894,4450.818416,1680936.341,377.669045,306.907,300.611,18.86577045,5740.965576,304.305917
10/21/2014,1413849600,Year_2014,385.595,105175,40702541,81421,542,8.5,0.01086,0.01042,0.01064,914.79404,86161.02884,372,5637.025586,2142502.824,380.0768315,310,301,47.15712786,14352.25443,304.3496302
10/20/2014,1413763200,Year_2014,385,122273,47069051,78443,483,8.083333333,0.01138,0.01048,0.01093,2871.69584,263981.1727,372.029,4391.148159,1658543.627,377.7015867,307.971,300,57.61193955,17425.62844,302.4655754
10/19/2014,1413676800,Year_2014,388.334,83629,32531035,62664,500,8.3,0.01158,0.0112,0.01139,1646.44614,145186.0421,379.3,2857.365784,1095361.341,383.3465588,311,301,51.48154742,15677.10581,304.5189315
10/18/2014,1413590400,Year_2014,389,111737,43541830,69474,553,7.25,0.01158,0.0113,0.01144,934.70361,81493.69218,374,4779.050503,1828945.862,382.7006768,311.347,300.65,57.37785174,17575.96648,306.3197025
10/17/2014,1413504000,Year_2014,381.744,142251,54457847,71826,465,8.283333333,0.0119,0.0112,0.01155,2313.82187,200351.4886,367.761,4834.335313,1813099.586,375.0463029,307,299.518,151.8088266,46174.59139,304.162758
10/16/2014,1413417600,Year_2014,391.5,129477,48944986,74010,581,7.016666667,0.01199,0.01143,0.01171,3266.79726,279674.6367,361.152,8480.368406,3194219.273,376.6604374,314,294,122.9593654,37163.98321,302.2460557
10/15/2014,1413331200,Year_2014,397.89,152609,60127968,77131,568,7.516666667,0.01197,0.01135,0.01166,2246.90623,192141.9996,380,7265.011918,2816534.719,387.6848036,322.918,308,60.49600973,19005.52807,314.1616803
10/14/2014,1413244800,Year_2014,408.204,208459,85862253,81491,467,7.366666667,0.01172,0.01147,0.011595,1386.96288,119476.7411,383.5,13513.73173,5364285.396,396.9507093,332,308,222.3424935,71491.38213,321.5371971
10/13/2014,1413158400,Year_2014,392.62,162028,61807124,75304,411,7.783333333,0.01177,0.01142,0.011595,916.57521,79162.46073,362.11,11674.31288,4393327.838,376.3243184,315,291,87.68231451,26308.67041,300.0453462
10/12/2014,1413072000,Year_2014,379,102215,37290971,63946,536,8.283333333,0.01173,0.01148,0.011605,611.4855,52750.03954,348.3,7204.620204,2626786.658,364.5975198,304.999,280.551,81.89520712,24116.71001,294.4825572
10/11/2014,1412985600,Year_2014,363.966,172883,62235987,65724,493,8.15,0.0118,0.01129,0.011545,2113.24609,183616.3602,345.3,4326.800711,1532029.854,354.0791352,294.06,281.886,41.4433584,11910.01503,287.3805475
10/10/2014,1412899200,Year_2014,370.781,184559,66251247,84811,524,7.15,0.0113,0.0109,0.0111,1343.08282,121092.539,346.11,8254.588183,2951648.502,357.5767121,299.944,281.221,58.80968736,16954.89971,288.3011366
10/9/2014,1412812800,Year_2014,382,223466,84680185,78944,582,8.833333333,0.0112,0.011,0.0111,634.53763,57112.64423,343,19168.26953,6945403.827,362.3385939,306.776,278.899,152.9586247,45020.41997,294.3307059
10/8/2014,1412726400,Year_2014,353.89,183317,63475329,80324,492,8.683333333,0.01128,0.01094,0.01111,920.22215,83124.11461,323.526,13383.98578,4539279.069,339.1574933,284.681,261.618,121.2402325,33409.04049,275.5606765
10/7/2014,1412640000,Year_2014,337.977,158394,52380811,78745,432,7.033333333,0.01114,0.01084,0.01099,685.9879,62414.36434,313.1,9975.561773,3248115.49,325.6072754,275.634,254,114.5288643,30295.53296,264.5231238
10/6/2014,1412553600,Year_2014,343.34,250615,83003776,75126,459,7.266666667,0.01116,0.0108,0.01098,1375.03591,124986.3309,299.44,20657.61233,6725886.095,325.5887461,284.158,241.069,171.8158049,45890.77742,267.0928757
10/5/2014,1412467200,Year_2014,336.627,225866,66329968,66673,533,6.283333333,0.01128,0.01055,0.010915,2521.67446,231541.1742,285.01,23274.71699,7110163.539,305.4887216,282.879,237,394.7724895,99457.70869,251.9367771
10/4/2014,1412380800,Year_2014,352.999,177720,59714061,70430,555,8.216666667,0.01095,0.01056,0.010755,959.40338,89473.44766,308.1,13392.13293,4401008.994,328.6264417,295.664,263,252.2005731,69163.72738,274.2409604
10/3/2014,1412294400,Year_2014,369.91,123942,45083900,72698,613,7.566666667,0.01082,0.0102,0.01051,3246.2112,308630.3054,338.208,9646.078338,3417990.215,354.3398773,304.951,286,186.9449483,54887.15649,293.6006402
10/2/2014,1412208000,Year_2014,378.75,118810,44654562,74630,521,7.683333333,0.0112,0.01031,0.010755,2423.67487,226279.3892,360.745,4379.35819,1620687.963,370.0743106,309.422,300,73.25614265,22159.3363,302.49117
10/1/2014,1412121600,Year_2014,385,146888,56591522,78197,469,7.75,0.01126,0.0109,0.01108,2238.40314,201777.5027,372,4228.527551,1598404.935,378.0050893,314,305.001,152.2452011,47037.60848,308.9595478
9/30/2014,1412035200,Year_2014,389,135133,51711511,78590,374,7.5,0.0115,0.01093,0.011215,3091.51897,275026.8834,364.04,6034.58397,2279415.086,377.7253075,314,298,152.3385428,46455.19767,304.9471055
9/29/2014,1411948800,Year_2014,388.828,162977,62247510,73283,492,8.2,0.01118,0.0108,0.01099,1461.2811,132575.279,360.745,7219.254079,2687500.287,372.2684169,313,297.313,103.5044216,31691.39099,306.1839338
9/28/2014,1411862400,Year_2014,396,92933,35314615,62200,515,7.583333333,0.01104,0.0108,0.01092,1048.55509,96133.41299,364.6,5001.832525,1886515.743,377.1649158,321.566,296.802,80.78330343,24857.32048,307.703689
